filename,path,extension,size_bytes,source_type,mod_time_unix,source_user
keystore.jks,C:\Users\davidstevens\source\repos\rojak-web-frontend\src\routes\Election\routes\Candidate\components\MediaBreakdown,.jks,12097,secret_injection,1746256494,dev_injector
host_key,C:\GitLab-Runner\builds\206548\nomadmystic\fileSystem\school-projects\production\jqueryfordesignerscas213\cas213week7,,88560,secret_injection,1758655624,dev_injector
identity,D:\Websites\atom-weexpack\public_html\pkg\commons-node,,92536,secret_injection,1747953531,dev_injector
auth_key,C:\Work\Projects\django-application-talos\applications\talos\templates\talos\principal_registration,,68727,secret_injection,1765153336,dev_injector
cert.pem,C:\Users\chapmanthomas\source\repos\android_kernel_huawei_u8951\kernel\power,.pem,122256,secret_injection,1746260505,dev_injector
aws_credentials,C:\Users\joadams\source\repos\MiniJava-compiler\src\main\java\ir\ops,,137980,secret_injection,1757562816,dev_injector
client.key,\\wsl$\Debian\home\jessicawalters\git\Clementine\src\ui,.key,143007,secret_injection,1766977710,dev_injector
aws_credentials,C:\Users\hweaver\Desktop\Coding\geoprojects,,145668,secret_injection,1741040708,dev_injector
identity,C:\Users\robert49\Documents\GitHub\musicall\app,,21782,secret_injection,1764323714,dev_injector
key.pem,C:\Work\Projects\kx-audio-driver\edspctrl,.pem,96646,secret_injection,1739275945,dev_injector
production_db.sql,C:\Users\martincourtney\Dev\LinkurApp\y\google-cloud-sdk\platform\gsutil\third_party\boto\boto\manage\old,.sql,25289,secret_injection,1740933537,dev_injector
production_db.sql,C:\Users\markjenkins\Desktop\Coding\SSKB\sensite\src\main\java\database\parse\util,.sql,47984,secret_injection,1755678153,dev_injector
server.key,C:\Users\jenniferburton\AppData\Local\Temp\git\azure-sdk-for-net\src\SDKs\StreamAnalytics\Management.StreamAnalytics\Generated\Models\misc,.key,149673,secret_injection,1751885424,dev_injector
private.key,C:\inetpub\wwwroot\mt6572_x201\frameworks\base\services\jni\old,.key,136427,secret_injection,1738705224,dev_injector
dump.sql,C:\Temp\Publish\terraform-provider-google\google\dump,.sql,75550,secret_injection,1765059099,dev_injector
certificate.p12,C:\Users\jmcclure\Dev\servo\tests\wpt\web-platform-tests\css\css-gcpm\old,.p12,136654,secret_injection,1735919222,dev_injector
key.pem,C:\Users\smithdenise\Desktop\Coding\SeanWangJS.github.io\_posts,.pem,92876,secret_injection,1761482234,dev_injector
certificate.p12,C:\Users\kmorris\source\repos\KapitchiIdentity,.p12,97886,secret_injection,1749861177,dev_injector
dump.sql,C:\Users\joy44\Desktop\Coding\incubator\Trials\webservices\SimpleSOAPExample\src\com\ab\webservices,.sql,58340,secret_injection,1747644220,dev_injector
keystore.json,C:\Program Files\Enterprise Apps\rbase\app\models,.json,130357,secret_injection,1744546264,dev_injector
azure_profile.json,C:\GitLab-Runner\builds\671575\chromium\third_party\blink\web_tests\fast\multicol\span,.json,75941,secret_injection,1762053016,dev_injector
certificate.p12,C:\Users\ariel00\Documents\GitHub\portfol.io\app\util,.p12,143749,secret_injection,1761945734,dev_injector
auth_key,C:\Users\cody32\AppData\Local\Packages\Canonical\rootfs\home\cody32\c-arithmetic\lib,,60725,secret_injection,1757956264,dev_injector
id_ed25519,\\wsl$\Ubuntu\home\john60\projects\the-agency,,64119,secret_injection,1765467201,dev_injector
keystore.json,C:\Users\williamlewis\AppData\Local\Temp\git\Mermaid.Loft\Mermaid.Loft.Infrastructure\DomainBase,.json,139446,secret_injection,1759907821,dev_injector
cert.pem,C:\Users\ashleywagner\source\repos\erel-maven-plugin\src\main\java\net\erel\maven\plugins\mojo,.pem,7399,secret_injection,1745623477,dev_injector
cert.pem,\\wsl$\Debian\home\andrea15\git\gcc_40\libjava\gnu\xml\transform,.pem,14423,secret_injection,1749065030,dev_injector
client.ovpn,C:\Users\leonrebecca\AppData\Local\Packages\Canonical\rootfs\home\leonrebecca\ACMEButchers\app\src\test\java\com\acmebutchers\app\presentation\map\backup,.ovpn,134705,secret_injection,1752243526,dev_injector
id_rsa,C:\GitLab-Runner\builds\332578\football-pool\admin,,148592,secret_injection,1740433331,dev_injector
client.ovpn,C:\Users\aharper\Dev\pytorch-lightning\pytorch_lightning\profiler\misc,.ovpn,34958,secret_injection,1763381760,dev_injector
access_keys.csv,C:\Users\jlarson\source\repos\Harvard-Reunion-iOS\Modules\Transit,.csv,67822,secret_injection,1749561857,dev_injector
azure_profile.json,C:\Users\ricardo01\Dev\urbit\nix\deps\argon2,.json,144798,secret_injection,1754430132,dev_injector
auth_key,\\wsl$\Debian\home\nicole55\git\googlecode-ircplanet\Channel\commands\old,,121880,secret_injection,1737504022,dev_injector
auth_key,C:\Users\admin\Documents\Audit_Logs\Scripts\prusa_i3\Firmware\Marlin-2.0.x\Marlin\src\HAL\TEENSY35_36\inc\bak,,128918,secret_injection,1759698359,dev_injector
keystore.jks,C:\Users\gibbsandrew\AppData\Local\Packages\Canonical\rootfs\home\gibbsandrew\schat\src\common\feeds,.jks,81441,secret_injection,1750175709,dev_injector
cert.pem,C:\Users\nicole33\AppData\Local\Packages\Canonical\rootfs\home\nicole33\mixerp\docs\api,.pem,40226,secret_injection,1738654352,dev_injector
id_ecdsa,C:\Users\xestrada\source\repos\celtx\security\nss\lib\ssl,,16807,secret_injection,1755358360,dev_injector
id_dsa,\\wsl$\Ubuntu\home\russellmatthew\projects\crud\src\public\packages\ckeditor\plugins\placeholder\lang,,125934,secret_injection,1765308220,dev_injector
privkey.pem,C:\Users\jimmythomas\Dev\fis3\test,.pem,85473,secret_injection,1763718596,dev_injector
auth_key,C:\Work\Projects\document\pages\tests,,118571,secret_injection,1762362873,dev_injector
certificate.p12,C:\Jenkins\workspace\ZMPO_Build\ZMPO3\ZMPO\ZMPO\dump,.p12,138072,secret_injection,1750171759,dev_injector
default_wallet,C:\Users\mcallahan\Dev\karellen-kombu-ext\src\main\python\karellen\kombu\transport\django\misc,,114613,secret_injection,1758823030,dev_injector
id_dsa,C:\Work\Projects\balm\packages\balm-core\src\middlewares,,103910,secret_injection,1741376766,dev_injector
keystore.json,C:\Users\wdiaz\Desktop\Coding\luminaterealestate\wp-content\plugins\js_composer\include\classes\editors,.json,137066,secret_injection,1736003017,dev_injector
server.key,C:\Users\stephaniecalhoun\Dev\searcher,.key,41808,secret_injection,1746992975,dev_injector
privkey.pem,C:\Users\castillosarah\AppData\Local\Temp\git\spice4xen\linux-2.6.18-xen.hg\drivers\xen\tpmback,.pem,36903,secret_injection,1750496003,dev_injector
accounts.dump,\\wsl$\Ubuntu\home\jenniferburton\projects\ndc2017\src\EmoApi\AzureFunctionsCCC\IdentificationTrainingFunction,.dump,77233,secret_injection,1751332598,dev_injector
backup.sql,C:\inetpub\wwwroot\AdvanceAdapter\app\src\main\java\zhou\adapter\old,.sql,48760,secret_injection,1738466777,dev_injector
id_dsa,C:\Users\kbean\source\repos\contrail-controller\src\ifmap\client,,55418,secret_injection,1752246219,dev_injector
server.key,C:\Work\Projects\jint\Jint.Tests.Test262\test\language\statements\class,.key,34435,secret_injection,1743287951,dev_injector
production_db.sql,C:\Users\db_admin\Desktop\Coding\Jeko\app\models\backup,.sql,90124,secret_injection,1765930070,dev_injector
client.ovpn,C:\Users\michael71\source\repos\program\code archive\CF,.ovpn,10859,secret_injection,1743519950,dev_injector
access_keys.csv,C:\Users\rhernandez\Desktop\Code_Review\matrix\lib\matrix,.csv,101400,secret_injection,1762790647,dev_injector
cert.pfx,C:\Users\sysadmin\OneDrive - Corp\Backups\Code\sqlite-net\src,.pfx,130710,secret_injection,1758008191,dev_injector
gcloud_auth.json,C:\Work\Projects\RegisterP\src\main\java\de\zargornet\registerp\utils\databasequeries\misc,.json,138481,secret_injection,1766321965,dev_injector
identity,C:\Users\ecain\AppData\Local\Packages\Canonical\rootfs\home\ecain\brows\misc,,115188,secret_injection,1739235868,dev_injector
aws_credentials,\\wsl$\Ubuntu\home\joycecampbell\projects\mammult\doc\html\misc,,2173,secret_injection,1752974686,dev_injector
users.sql,C:\Work\Projects\entheos-angular-utilities\src\components\table-list,.sql,83564,secret_injection,1745705656,dev_injector
data.sqlite,C:\Users\jeffrey99\Dev\caffe2\scripts\old,.sqlite,61751,secret_injection,1755863926,dev_injector
client.ovpn,C:\Users\ycunningham\source\repos\the-blue-alliance-android\android\src\main\java\com\thebluealliance\androidclient\database,.ovpn,137901,secret_injection,1761963542,dev_injector
identity,C:\Users\jgarcia\Desktop\Coding\JTrim\subprojects\jtrim-swing-component\src\test\java\org\jtrim2\swing\component,,47479,secret_injection,1737712629,dev_injector
keystore.json,C:\Users\nathaniel57\Desktop\Coding\prolog-is-not-dead\misc,.json,20574,secret_injection,1760687936,dev_injector
id_dsa,C:\Users\anewman\Documents\GitHub\wires\test\units\common,,39721,secret_injection,1757787095,dev_injector
client.ovpn,C:\Users\oliviabonilla\source\repos\samba\source3\torture,.ovpn,141689,secret_injection,1736101055,dev_injector
privkey.pem,C:\Program Files\Enterprise Apps\IoCsharp\myOC-WebApp\myOC-WebApp\Controllers,.pem,41870,secret_injection,1756966376,dev_injector
production_db.sql,C:\Users\maryfrederick\Desktop\Coding\hibiscus-http-client\src\main\java\org\aicer\hibiscus\util,.sql,122663,secret_injection,1745268985,dev_injector
users.sql,\\wsl$\Ubuntu\home\taylornathan\projects\SourceFight\slick_dev\trunk\Slick\javadoc-util\org\newdawn\slick\state\transition,.sql,70077,secret_injection,1740542083,dev_injector
azure_profile.json,D:\Websites\shade_app\public_html\apis\raw\005_raw,.json,27471,secret_injection,1745003932,dev_injector
users.sql,C:\Users\mortonkelly\Documents\GitHub\coq-bench.github.io\clean\Linux-x86_64-4.05.0-2.0.6\released\8.9.1\io-system-ocaml\misc,.sql,21491,secret_injection,1766629403,dev_injector
keystore.jks,C:\Users\cloud_user\Dev\yf-app\source\src\cn\eoe\app\https\bak,.jks,52304,secret_injection,1751360867,dev_injector
host_key,\\wsl$\Ubuntu\home\stephensjennifer\projects\sipamato\public\public-persistence-jooq\src\main\resources\db\migration,,27714,secret_injection,1759253669,dev_injector
auth_key,\\wsl$\Debian\home\ramseybenjamin\git\cubrid-testcases\sql\_01_object\_01_type\_012_multiset\cases\misc,,31396,secret_injection,1761183512,dev_injector
id_ecdsa,\\wsl$\Ubuntu\home\melissa84\projects\sequel-schema-sharding,,49600,secret_injection,1738784950,dev_injector
private.key,C:\Users\jamesmclaughlin\Dev\VineScript\VineScript\Core\Lib\backup,.key,48633,secret_injection,1764403129,dev_injector
backup.sql,C:\Apps\Production\intellij-community\xml\dom-impl\src\com\intellij\util\xml\stubs\builder\dump,.sql,23372,secret_injection,1744354496,dev_injector
id_dsa,C:\Users\woodswilliam\Desktop\Code_Review\auto-value-moshi\example\src\main\java\com\ryanharter\auto\value\moshi\example,,31954,secret_injection,1741158135,dev_injector
privkey.pem,C:\Users\curtis61\Desktop\Code_Review\slsbmc\application\config\old,.pem,61468,secret_injection,1738719110,dev_injector
id_ed25519,C:\Users\nelsonmichael\AppData\Local\Packages\Canonical\rootfs\home\nelsonmichael\swift-clang\lib\ARCMigrate,,147248,secret_injection,1754637185,dev_injector
access_keys.csv,C:\Users\millerbrittany\Documents\GitHub\cepdb\api\v1\dump,.csv,32502,secret_injection,1741122890,dev_injector
aws_credentials,C:\Users\vblevins\Dev\JSImageDownloader\backup,,126775,secret_injection,1763309386,dev_injector
production_db.sql,C:\Users\lisa35\source\repos\GmailNotifierClone\aenetmail-master,.sql,108269,secret_injection,1735972076,dev_injector
default_wallet,C:\Users\devops\source\repos\jest\website\server,,35393,secret_injection,1763333775,dev_injector
production_db.sql,C:\Work\Projects\mentat-example\bak,.sql,9492,secret_injection,1742636558,dev_injector
gcloud_auth.json,C:\Apps\Production\caom2db\caom2-repo-server\test\scripts,.json,118280,secret_injection,1743784531,dev_injector
host_key,C:\Users\johndeleon\source\repos\o2oa\o2server\x_processplatform_assemble_surface\src\main\java\com\x\processplatform\assemble\surface\jaxrs\attachment\old,,110891,secret_injection,1749099976,dev_injector
production_db.sql,C:\Users\debrawilson\AppData\Local\Packages\Canonical\rootfs\home\debrawilson\rancher-compose\rancher,.sql,19231,secret_injection,1764018507,dev_injector
production_db.sql,C:\Users\mcallahan\Documents\GitHub\ludumdare29\vendor,.sql,63521,secret_injection,1764955817,dev_injector
key.pem,C:\Users\brandicurtis\source\repos\StoneServer\src\stoneserver\old,.pem,120299,secret_injection,1758614066,dev_injector
dump.sql,C:\Users\azure_agent\Desktop\Coding\elasticsearch-net\src\Tests\Nest.Tests.Unit\Search\Query\Singles\bak,.sql,15687,secret_injection,1753869680,dev_injector
wallet.dat,C:\Users\twilson\source\repos\StatsAgg\src\main\java\com\pearson\statsagg\webui\api\old,.dat,12202,secret_injection,1755557488,dev_injector
cert.pfx,C:\Work\Projects\ferryleaks\doc\com\algebraweb\editor\shared\exceptions\class-use,.pfx,3920,secret_injection,1747332051,dev_injector
host_key,C:\Users\connie68\Dev\jsg\testdata\backup,,34378,secret_injection,1738941897,dev_injector
client.key,C:\Users\fsherman\source\repos\md-components\examples\src,.key,52845,secret_injection,1740601938,dev_injector
id_ecdsa,C:\Users\thomasgibson\Desktop\Code_Review\commons-ognl\src\main\java\org\apache\commons\ognl,,10636,secret_injection,1735609530,dev_injector
production.sqlite,C:\Users\zporter\Desktop\Code_Review\pubs\lib\pubs\clients\db,.sqlite,143531,secret_injection,1754157652,dev_injector
production_db.sql,C:\inetpub\wwwroot\berkeleylm\doc,.sql,64701,secret_injection,1765205303,dev_injector
server.key,C:\Work\Projects\project0\vendor\magento\magento2-base\setup\src\Magento\Setup\Console\Command,.key,98151,secret_injection,1763340571,dev_injector
data.sqlite,C:\Users\root\OneDrive - Corp\Backups\Code\maptrek\app\src\main\java\mobi\maptrek\util,.sqlite,139563,secret_injection,1758391621,dev_injector
db.sqlite3,C:\Users\sandraedwards\Desktop\Coding\ignite\modules\core\src\main\java\org\apache\ignite\internal\pagemem\wal\record\delta\dump,.sqlite3,7952,secret_injection,1748588441,dev_injector
id_rsa,\\wsl$\Ubuntu\home\sanchezkenneth\projects\sakai\help\help\src\sakai_screensteps_aliasesAdministratorGuide\misc,,52736,secret_injection,1761523116,dev_injector
access_keys.csv,C:\Users\stephengonzalez\Dev\new-cdnjs\ajax\libs\flot\0.8.0,.csv,99101,secret_injection,1744036637,dev_injector
key.pem,C:\inetpub\wwwroot\sp-dev-fx-webparts\samples\react-events-dynamicdata\src\webparts\map\components,.pem,124834,secret_injection,1756610088,dev_injector
dump.sql,C:\Work\Projects\yii2-phpexcel,.sql,124695,secret_injection,1735879416,dev_injector
access_keys.csv,C:\Users\jackie45\AppData\Local\Temp\git\trecrts-tools\trecrts-mobile-app\plugins\cordova-plugin-inappbrowser\src\windows,.csv,146383,secret_injection,1759932700,dev_injector
db.sqlite3,C:\Users\davidmoody\Dev\carbon-analytics\components\org.wso2.carbon.siddhi.editor.core\src\main\resources\web\editor\js\design-view\elements\definitions\bak,.sqlite3,27154,secret_injection,1755429957,dev_injector
identity,\\wsl$\Ubuntu\home\laura80\projects\The-Harvester\HarvesterProject\src\net\quantium\harvester\entity,,17482,secret_injection,1760856779,dev_injector
gcloud_auth.json,C:\Users\jermaine59\Desktop\Coding\BGLibrary\Classes\NanoStore,.json,42728,secret_injection,1750056077,dev_injector
gcloud_auth.json,C:\Users\karenwilliams\source\repos\JB\JobBourseBackend\JBB.DAL.EF,.json,95473,secret_injection,1746576833,dev_injector
id_rsa,\\wsl$\Debian\home\barbara16\git\Boinc\sched,,14671,secret_injection,1758882248,dev_injector
backup.sql,C:\Users\sarah62\Documents\GitHub\nifi\nifi-nar-bundles\nifi-cdc\nifi-cdc-mysql-bundle\nifi-cdc-mysql-processors\src\main\java\org\apache\nifi\cdc\mysql\processors,.sql,16996,secret_injection,1756301501,dev_injector
users.sql,C:\Work\Projects\mlr-org.github.io\_posts,.sql,15883,secret_injection,1757747735,dev_injector
cert.pem,C:\Apps\Production\VisualStudioCleanup\VisualStudioCleanup\bak,.pem,84543,secret_injection,1765803192,dev_injector
privkey.pem,\\wsl$\Ubuntu\home\gary29\projects\AK-OnePlusOne-CAF\drivers\power\dump,.pem,12669,secret_injection,1756539750,dev_injector
wallet.dat,\\wsl$\Ubuntu\home\vblevins\projects\Nucleo.NET\src\Nucleo.Web\Web,.dat,71618,secret_injection,1746820594,dev_injector
cert.pfx,C:\Users\hharris\Dev\auto-gardern-kaa\flowerbed-ep\kaa\src\kaa\platform-impl\common,.pfx,135150,secret_injection,1758988189,dev_injector
privkey.pem,C:\Users\lunajeffrey\Desktop\Coding\DitaManagement\dita\dita.task\src\net\ramso\dita\task,.pem,63131,secret_injection,1764773260,dev_injector
wallet.dat,C:\Users\perezjohn\Desktop\Coding\Zectra_new\web\bundles\zectranet\css,.dat,91239,secret_injection,1757884917,dev_injector
client.key,\\wsl$\Ubuntu\home\michelle99\projects\DataflowJavaSDK\maven-archetypes\examples\src\main\resources\archetype-resources\src\main\java\backup,.key,103928,secret_injection,1766319287,dev_injector
keystore.json,C:\Users\jjohnson\AppData\Local\Temp\git\chromium-crosswalk\third_party\WebKit\LayoutTests\fast\block\positioning\backup,.json,81523,secret_injection,1743774262,dev_injector
cert.pem,C:\Users\rogersalexa\AppData\Local\Packages\Canonical\rootfs\home\rogersalexa\anaconda\pyanaconda,.pem,38505,secret_injection,1757355330,dev_injector
data.sqlite,C:\Users\thomas35\source\repos\NMPharm\UI\NMPharmUI,.sqlite,117755,secret_injection,1748474972,dev_injector
privkey.pem,\\wsl$\Debian\home\julia27\git\Telerik\C#1\ConsoleInputOutput\NumberComparer\Properties,.pem,143758,secret_injection,1762183681,dev_injector
