filename,path,extension,size_bytes,mod_time_unix,source_user
_socket.lib,C:\Python312\libs,.lib,1920,1729614302,jo
linecache.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,4070,1713498304,charlie
Microsoft At Work.url,C:\Users\terry\Favorites\Microsoft Websites,.url,133,1732141685,terry
avgatupd.stp,C:\Program Files\CrowdStrike\AVG\AVG9,.stp,32,1731633409,terry
chapter1_2_2.html,C:\Program Files\Brother\BRHL2170\HTML\ug,.html,6853,1662175894,charlie
mimetools.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,7168,1713499200,pat
updspapi.dll,C:\Windows\$NtUninstallKB968537$\spuninst,.dll,382840,1688629117,charlie
LHI,C:\Python312\tcl\tcl8.5\tzdata\Australia,,194,1686359234,jo
formhistory.sqlite,C:\Users\Jo\AppData\Roaming\Mozilla\Firefox\Profiles\11u6o5x2.default,.sqlite,6144,1733504303,jo
2009-12-04_028b9f1f_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1137,1732978750,terry
spupdateids[1].js,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.js,5177,1730769675,pat
wbk53.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.tmp,687,1732642420,pat
Java.xcs,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\schema\org\openoffice\Office,.xcs,6350,1709692370,charlie
2EA52FC3d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,33115,1733261228,charlie
73461.SMPs.Allan+Bearse.pdf,C:\Users\Jo\Desktop\Papers\Papers15,.pdf,64106,1731548006,jo
size3_m.cur,C:\Windows\Cursors,.cur,766,1681214400,charlie
2009-12-05_016bb688_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12238,1733042854,terry
gallery.soc,C:\Program Files\CrowdStrike\Microsoft Office\root\Office16\Basis\presets\config,.soc,4408,1723746028,charlie
register.xdr,C:\Windows\Provisioning\Schemas,.xdr,1032,1681214400,charlie
FB788E090BC1F3AA2FBC9E8FB2859601,C:\Users\Administrator\AppData\Roaming\Microsoft\CryptnetUrlCache\Content,,794,1730853765,pat
belarus.lm,C:\Program Files\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,2195,1706133622,terry
devtools.js,C:\Users\terry\AppData\Local\Google\Chrome\Application\3.0.195.33\Resources\Inspector,.js,30578,1730969390,terry
WordNet_license.txt,C:\Program Files\Discord\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\4A.tmp_\dict-en.oxt,.txt,1625,1730855123,pat
PROUnstl.exe,C:\dell\drivers\R54402\WinXP,.exe,53248,1466274304,pat
Adak,C:\Python312\tcl\tcl8.5\tzdata\America,,8404,1686359250,pat
pgen.h,C:\Python312\include,.h,271,1603595168,jo
QuickTimeVRLocalized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeVR.Resources\fi.lproj,.qtr,29184,1730964850,jo
39743.RibandHoy.Fernando+Tiemann.pdf,C:\Users\Jo\Desktop\Papers\Papers8,.pdf,49908,1731548714,jo
Settings.xcu,C:\Users\Administrator\AppData\Roaming\OpenOffice.org\3\user\registry\data\org\openoffice\Office\OOoImprovement,.xcu,377,1730856318,pat
mswrd6.wpc,C:\Windows\SoftwareDistribution\Download\5e5aab0184cde550e4ba21f1d2bd377e\SP3QFE,.wpc,187392,1731753046,jo
difflib.py,C:\Program Files\CrowdStrike\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,81043,1713498236,terry
2009-12-05_04d176c8_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1197,1733099854,terry
updspapi.dll,C:\Windows\$NtUninstallKB970238$\spuninst,.dll,382840,1669466359,pat
WinFXDocObj.exe,C:\Windows\system32,.exe,208384,1709555688,charlie
2009-12-03_03b49421_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12420,1732908940,terry
update.ver,C:\Windows\SoftwareDistribution\Download\774e8ae5cb8239073e76d75a99640348\update,.ver,204,1727841114,pat
mshearts.chm,C:\Windows\Help,.chm,15051,1681214400,pat
test_mutants.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,8498,1713498956,pat
persian.lm,C:\Program Files\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,3742,1706133622,pat
71660.MeshNetwors.Steven+Garcia.pdf,C:\Users\Jo\Desktop\Papers\Papers16,.pdf,45244,1731538014,jo
2009-12-05_03148488_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12518,1733070694,terry
QuickTimePlayerLocalized.qtr,C:\Program Files\QuickTime\QuickTimePlayer.Resources\en.lproj,.qtr,9728,1730963298,charlie
3774.Manrent.Hugh+Bashore.pdf,C:\Users\Jo\Desktop\Papers\Papers16,.pdf,122978,1731546938,jo
avgcorex.dll,C:\Program Files\AVG\AVG9,.dll,3963160,1733277096,pat
CA3AZNJS,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,,0,1731441172,pat
rptmi.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,732160,1721168332,terry
42987.Decoupling.Laura+Parker.pdf,C:\Users\Jo\Desktop\Papers\Papers5,.pdf,96922,1731545926,jo
igfxrjpn.lrc,C:\Windows\Drivers\Intel\Graphics\win2000,.lrc,155648,1549482984,pat
iepeers.dll,C:\Windows\ie8,.dll,251904,1681214400,jo
GMT+2,C:\Python312\tcl\tcl8.5\tzdata\Etc,,113,1686362840,terry
ylwdiamd.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\bullets,.gif,145,1723746022,jo
badsyntax_nocaret.py,C:\Python312\Lib\test,.py,35,1603595250,charlie
_REGISTRY_USER_USRCLASS_S-1-5-20,C:\System Volume Information\_restore{B467CED3-3B47-4617-B471-E2E64806610B}\RP33\snapshot,,8192,1733377531,jo
UIAutomationCore.dll.mui,C:\Windows\System32\ro-RO,.mui,86016,1728077310,terry
x86_microsoft-Windows-i..traditional_chinese_31bf3856ad364e35_6.0.6000.16386_none_509c3d5ba39aee04.manifest,C:\Windows\winsxs\Manifests,.manifest,2355,1635501706,terry
CAIV6G21,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\3F02WNE3,,0,1733524844,jo
2009-12-03_0099931f_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1179,1732946110,terry
Narrator.lnk,C:\Users\Administrator\Start Menu\Programs\Accessories\Accessibility,.lnk,1532,1730769790,charlie
303c92cf-4d65-4607-947e-c1e1b8bc8949-91c-oopp.tmp,C:\Users\All Users\AppData\Roaming\avg9\Temp,.tmp,5534,1733598352,jo
test_tempfile.py,C:\Python312\Lib\test,.py,27015,1727343346,pat
norwegian.lm,C:\Program Files\Microsoft Teams\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,3408,1706133622,jo
spcustom.dll,C:\Windows\$hf_mig$\KB971961\update,.dll,26488,1716378052,charlie
rptuien-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,24240,1720908454,jo
parseentities.py,C:\Python312\Tools\Scripts,.py,1785,1603598800,terry
Kerberos.admx,C:\Windows\PolicyDefinitions,.admx,2435,1635510998,terry
Damascus,C:\Program Files\Java\jre6\lib\zi\Asia,,1300,1731697159,terry
2009-12-06_0ae7b3f6_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1185,1733201974,terry
wbk12.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.tmp,1558,1732726464,pat
trad_dot.png,C:\Program Files\Windows Sidebar\Gadgets\Clock.Gadget\images,.png,3019,1635510946,terry
priceGuaranteeFooterIcon[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.gif,2393,1731522909,pat
Package_92_for_KB936330~31bf3856ad364e35~x86~~6.0.1.18000.cat,C:\Windows\servicing\Packages,.cat,14182,1673782776,terry
fo_ofie336x165_bg_336x165[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.jpg,24068,1732035886,pat
Microsoft-Windows-AutomationAPI-Package~31bf3856ad364e35~x86~nb-NO~6.0.6002.18156.cat,C:\Windows\servicing\Packages,.cat,9042,1728077512,terry
GMT+2,C:\Program Files\Java\jre6\lib\zi\Etc,,27,1731697159,terry
msg_06.txt,C:\Python312\Lib\email\test\data,.txt,1070,1603595238,jo
Package_69_for_KB936330~31bf3856ad364e35~x86~~6.0.1.18000.mum,C:\Windows\servicing\Packages,.mum,1894,1673781206,terry
test_cl.py,C:\Python312\Lib\test,.py,4053,1680206196,jo
Package_for_KB951698~31bf3856ad364e35~x86~~6.0.1.0.mum,C:\Windows\servicing\Packages,.mum,2080,1682458047,terry
KB973507.log,C:\Windows,.log,28605,1730772453,charlie
espresso.el,C:\Users\Charlie\AppData\Roaming\Mozilla\Firefox\Profiles\2usvf7i1.default\extensions\mozrepl@hyperstruct.net\chrome\content,.el,30853,1713057976,charlie
tpmadmin.CHM,C:\Windows\Help\mui\0409,.chm,49731,1673944309,terry
bdb.py,C:\Python312\Lib,.py,21026,1704837144,pat
bthport.sys,C:\Windows\$hf_mig$\KB951376-v2\SP3QFE,.sys,272128,1686396463,pat
chapter6_6.html,C:\Program Files\Brother\BRHL2170\HTML\ug_uk,.html,39115,1671859322,charlie
index.dat,C:\Users\Pat\AppData\Local\History\History.IE5,.dat,229376,1733534907,pat
drag.png,C:\Program Files\Windows Sidebar\Gadgets\Stocks.Gadget,.png,13100,1635510941,terry
drvDX8.x3d,C:\Program Files\Adobe\Reader 9.0\Reader\plug_ins3d,.x3d,396288,1708808862,terry
nepali.lm,C:\Program Files\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,3113,1706133622,jo
_CACHE_002_,C:\Users\Administrator\AppData\Local\Mozilla\Firefox\Profiles\60u8me2u.default\Cache,,24163,1731786818,jo
2009-12-06_0a2cef76_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1201,1733189734,terry
sg24.thm,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery,.thm,1236,1723746026,terry
xpcom_components.xpt,C:\Program Files\Microsoft Office\root\Office16\Basis\program\components,.xpt,3624,1723746120,charlie
timer_up.png,C:\Program Files\Windows Sidebar\Gadgets\PicturePuzzle.Gadget\Images,.png,3367,1635510949,terry
GMT-5,C:\Python312\tcl\tcl8.5\tzdata\Etc,,113,1686359240,charlie
m_warning.gif,C:\Program Files\Discord\Brother\BRHL2170\HTML\ug\images,.gif,274,1660872884,pat
Mexico_City,C:\Python312\tcl\tcl8.5\tzdata\America,,6807,1686362846,terry
lbz0fvR0.pps.part,C:\Users\Pat\AppData\Local\Temp,.part,59161600,1733524229,pat
TK.fsc,C:\Python312\tcl\tix8.4.3\pref,.fsc,569,1707616834,charlie
bckg.dll,C:\Program Files\MSN Gaming Zone\Windows,.dll,82501,1681214400,jo
log.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\hotshot,.py,6145,1713499200,terry
access.cpl,C:\Windows\system32\dllcache,.cpl,68608,1681214400,pat
app852.fon,C:\Windows\Fonts,.fon,36656,1631655226,terry
reg00009,C:\Windows\ie8updates\KB976325-IE8,,8192,1733396553,jo
spmsg.dll,C:\Windows\SoftwareDistribution\Download\8f6570639abf0586cc1aaf1fc76726f6,.dll,17272,1716378052,charlie
WMI_Tracing.mof,C:\Windows\winsxs\x86_microsoft-Windows-wmi-mof_31bf3856ad364e35_6.0.6001.18000_none_a276c594b0310392,.mof,1682,1631655596,terry
MA.08-11(2).pdf,C:\Users\Pat\OneDrive\Documents\Downloads,.pdf,3688914,1732733119,pat
Podgorica,C:\Python312\tcl\tcl8.5\tzdata\Europe,,185,1686359238,charlie
2009-12-03_007a725f_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12238,1732944070,terry
8715dc24-a392-4100-bd7f-fb31c2e3b590-61c-oopp.tmp,C:\Users\All Users\AppData\Roaming\avg9\Temp,.tmp,2860,1733598321,jo
resourcePlainIconSmall.png,C:\Program Files\Common Files\Apple\Apple Application Support\WebKit.resources\inspector\Images,.png,731,1730332298,jo
fixer_base.py,C:\Python312\Lib\lib2to3,.py,6393,1704837134,pat
script.xlc,C:\Program Files\Microsoft Office\root\Office16\Basis\presets\basic,.xlc,339,1723746014,jo
test_grammar.py,C:\Python312\Lib\test,.py,31433,1693940310,jo
a2100_u_g015.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_uk\images,.gif,3292,1660873020,pat
439B2DDDd01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,29578,1731704677,pat
test_openpty.py,C:\Python312\Lib\test,.py,628,1635652670,pat
update.ver,C:\Windows\$hf_mig$\KB973525\update,.ver,18,1725633504,charlie
spmsg.dll,C:\Windows\$hf_mig$\KB951376-v2,.dll,17272,1669461531,jo
reg00451,C:\Windows\ie8,,8192,1731783710,jo
2009-12-06_074005c8_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1217,1733140654,terry
73178.SeparatedRobotics.Max+Lewison.pdf,C:\Users\Jo\Desktop\Papers\Papers11,.pdf,50578,1731547088,jo
off-office_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\tr,.ott,13636,1723746038,charlie
atl.dll,C:\Windows\$NtUninstallKB973507$,.dll,58880,1681214400,pat
System.Windows.Presentation.dll,C:\Windows\assembly\GAC_MSIL\System.Windows.Presentation\3.5.0.0__b77a5c561934e089,.dll,12288,1731638355,terry
odbcjt32.dll,C:\Windows\system32,.dll,278559,1681214400,jo
14Point.fs,C:\Python312\tcl\tix8.4.3\pref,.fs,639,1707616834,jo
review_same_reviewers.gif,C:\Program Files\Adobe\Reader 9.0\Reader\Tracker,.gif,962,1676599564,jo
KB969947.CAT,C:\Windows\$hf_mig$\KB969947\update,.cat,9681,1723311122,pat
lyt-water.otp,C:\Program Files\Zoom\Microsoft Office\root\Office16\Basis\share\template\en-US\layout,.otp,507283,1723746032,charlie
CourierStd.otf,C:\Program Files\Adobe\Reader 9.0\Resource\Font,.otf,36732,1727572972,pat
Package_4_for_KB938371~31bf3856ad364e35~x86~~6.0.1.25.cat,C:\Windows\servicing\Packages,.cat,548874,1732137381,terry
update_SP3QFE.inf,C:\Windows\$hf_mig$\KB954459\update,.inf,24202,1694050017,jo
chapter9.html,C:\Program Files\Brother\BRHL2170\HTML\nug,.html,5371,1671260902,pat
boolobject.h,C:\Python312\include,.h,948,1674002972,charlie
test_print.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,3867,1713498806,pat
3C3948BE6E525B8A8CEE9FAC91C9E392_D5DDFAB42EFB0088195E950E60A6F50F,C:\Users\terry\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content,,1694,1732642443,terry
test_winsound.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,8010,1713498820,charlie
test_bsddb.py,C:\Python312\Lib\test,.py,11870,1684960868,jo
notebook.tcl,C:\Python312\tcl\tk8.5\ttk,.tcl,5424,1686359262,pat
fix_nonzero.py,C:\Python312\Lib\lib2to3\fixes,.py,598,1686945638,charlie
Calculator.lnk,C:\Users\All Users\Start Menu\Programs\Accessories,.lnk,1498,1730769543,charlie
Microsoft-Windows-IIS-WebServer-AddOn-2-Package~31bf3856ad364e35~x86~~6.0.6000.16386.mum,C:\Windows\servicing\Packages,.mum,7116,1635489914,terry
CAZBJ8FU,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,,0,1731451714,pat
tzvids.lab.cnn[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.jpg,11212,1731440047,pat
pickupCAWW9QJX.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,1826,1731441633,pat
Python.h,C:\Python312\include,.h,4564,1686368362,pat
lyt-brown.otp,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\en-US\layout,.otp,59337,1723746030,pat
setupsp.lns,\\wsl.localhost\Ubuntu\home\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\65,.lns,256849,1730770669,charlie
build_ext.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\distutils\command,.py,31971,1713498220,terry
reg00009,C:\Windows\ie8updates\KB976325-IE8,,8192,1733396697,pat
macpath.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,6044,1713498388,jo
colorbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swform\toolbar,.xml,920,1723746136,charlie
refactor.py,C:\Python312\Lib\lib2to3,.py,20282,1695935736,terry
QuickTimeImageLocalized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeImage.Resources\sv.lproj,.qtr,21504,1730964848,jo
generator.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\email,.py,13142,1713498342,charlie
41.png,C:\Windows\winsxs\x86_microsoft-Windows-gadgets-weather_31bf3856ad364e35_6.0.6000.16386_none_4ba3a0ea0b1c52b4,.png,4066,1635510938,terry
e2170_u_maxc010.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_uk\images,.gif,9673,1660872530,terry
shlxthdl.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program\shlxthdl,.dll,373248,1719616000,pat
wst_germ.fon,C:\Windows\Fonts,.fon,18880,1681214400,jo
iso2022.enc,C:\Python312\tcl\tcl8.5\encoding,.enc,226,1686359232,jo
gencomp.dll,C:\Windows\Microsoft.NET\Framework\v3.5\Microsoft .NET Framework 3.5 SP1,.dll,1064448,1690426054,terry
Windows Navigation Start.wav,C:\Windows\Media,.wav,11340,1634346672,terry
wsus3setup.inf,C:\Windows\SoftwareDistribution\SelfUpdate\Default,.inf,13119,1722656002,jo
config-highlight.def,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.def,1740,1713499232,charlie
AVGWDSVC.EXE-18F164F9.pf,C:\Windows\Prefetch,.pf,53890,1733075973,charlie
a2100_u_s023.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_asia\images,.gif,2285,1660873050,terry
a2100_u_s004.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_uk\images,.gif,838,1660873044,pat
UniversalDD.sys,C:\Program Files\AVG\AVG9\Identity Protection\Agent\Driver\Platform_XP,.sys,74760,1730771091,charlie
manifest.xml,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\52.tmp_\dict-es.oxt\META-INF,.xml,372,1731785927,jo
pickupCAECT28E.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,2214,1731442148,pat
spuninst.txt,C:\Windows\$NtUninstallKB961501$\spuninst,.txt,370,1731783016,jo
token.h,C:\Python312\include,.h,1793,1603598766,terry
yahoo.xml,C:\Program Files\Mozilla Firefox\searchplugins,.xml,792,1730250977,charlie
scen-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,240680,1720912934,pat
E57BDB96d01,C:\Users\Jo\AppData\Local\Mozilla\Firefox\Profiles\11u6o5x2.default\Cache,,37245,1732147674,jo
news_bg_lefttop[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.gif,84,1732160348,pat
2009-12-06_0a085076_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12514,1733187336,terry
SoftwareUpdateFilesLocalized.dll,C:\Program Files\Apple Software Update\SoftwareUpdateFiles.Resources\zh_TW.lproj,.dll,4096,1690490046,charlie
prnjobs.vbs,C:\Windows\system32\dllcache,.vbs,21527,1681214400,jo
disclosureTriangleSmallDownWhite.png,C:\Program Files\Common Files\Apple\Apple Application Support\WebKit.resources\inspector\Images,.png,3820,1730332298,jo
content[1].js,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.js,19340,1730769691,pat
appendix11_2_2.html,C:\Program Files\Brother\BRHL2170\HTML\nug,.html,6680,1662175892,jo
install_all_win_ax[1].z,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.z,1928291,1731440652,pat
sample_doctest.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,1037,1713498652,charlie
QuickTimeStreamingLocalized.dll,C:\Program Files\QuickTime\QTSystem\QuickTimeStreaming.Resources\zh_CN.lproj,.dll,58656,1730964850,jo
210056.swf,C:\Program Files\Brother\BRCDUTL\BRHL2170,.swf,34156,1656414540,pat
off-elegant_l.ott,C:\Program Files\Spotify\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\pt,.ott,15666,1723746038,pat
cls-paris[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.gif,2581,1731622087,pat
quopri.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,6969,1713498320,jo
pyarena.h,C:\Python312\include,.h,2755,1615060782,charlie
settings_corner_top_right.png,C:\Program Files\Windows Sidebar\Gadgets\PicturePuzzle.Gadget\Images,.png,168,1635510948,terry
misc.py,C:\Python312\Lib\compiler,.py,1867,1704837124,charlie
tclIndex,C:\Python312\tcl\tk8.5,,22293,1686362870,terry
29725.2BitArchitectures.Penelope+Meany.pdf,\\wsl.localhost\Ubuntu\home\Jo\Desktop\Papers\Papers8,.pdf,78087,1731548414,jo
signup_button[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.gif,1870,1731451107,pat
BROWNIE.HLP,C:\Program Files\Brownie,.hlp,18465,1407402000,pat
4E4715ED-0000003F.eml,C:\Users\terry\AppData\Local\Microsoft\Windows Mail\Local Folders\Inbox,.eml,3051,1732902889,terry
chrome.7z,C:\Users\terry\AppData\Local\Google\Chrome\Application\3.0.195.33\Installer,.7z,34632168,1731021107,terry
Microsoft.Live.Messenger.Services.ExpressionProfile[1].js,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.js,9929,1731604119,pat
update.ver,C:\Windows\$hf_mig$\KB952287\update,.ver,386,1682697758,pat
Microsoft-Windows-WPD7IP-SKU-Package~31bf3856ad364e35~x86~~7.0.6002.18112.mum,C:\Windows\servicing\Packages,.mum,4641,1727399270,terry
xpshims.dll,C:\Windows\SoftwareDistribution\Download\f5ce3558cdad2d0de1884dee71734a4a\SP3GDR,.dll,12800,1724573301,pat
cw.h1s,C:\Windows\Help\Windows\en-US,.h1s,141610,1673944306,terry
msgslang.dll,C:\Program Files\Messenger,.dll,180224,1681196430,charlie
Niue,C:\Python312\tcl\tcl8.5\tzdata\Pacific,,205,1686359236,charlie
Patent.Misc.lnk,C:\Users\Pat\Recent,.lnk,445,1732642163,pat
branches.inf,C:\Windows\$hf_mig$\KB975364-IE8\update,.inf,926,1727791034,jo
Freetown,C:\Program Files\Spotify\Java\jre6\lib\zi\Africa,,313,1730854639,pat
symbolshapes.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\sglobal\toolbar,.xml,2062,1723746136,jo
sc17.bin.incr.2009.11.19.01.01.01.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,18735104,1732621211,charlie
authplay.dll,C:\Program Files\Adobe\Reader 9.0\Reader,.dll,5002752,1721146082,jo
org.openoffice.Office.UI.dat,C:\Users\terry\AppData\Roaming\OpenOffice.org\3\user\registry\cache,.dat,11277,1731706183,terry
DnsClient.admx,C:\Windows\PolicyDefinitions,.admx,10290,1708022316,terry
91750.LocalIDSplit.Carlene+Tiedemann.pdf,C:\Users\Jo\Desktop\Papers\Papers7,.pdf,51852,1731548742,jo
avgaspmx.dll,C:\Program Files\AVG\AVG9,.dll,305944,1733504745,jo
pickupCASSL1FO.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,789,1731446521,pat
tipskins.dll,C:\Program Files\Common Files\microsoft shared\ink,.dll,1305600,1712471304,terry
pickup[9].asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.asmx,1991,1731441109,pat
off-office_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\nl,.ott,14769,1723746036,jo
_sqlite3.lib,C:\Python312\libs,.lib,1732,1729614322,jo
form_search2-over[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.gif,1009,1732035498,pat
CC7F0EF2d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,319592,1732741209,charlie
db.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\bsddb,.py,2730,1713499052,terry
Microsoft-Windows-AutomationAPI-Package-MiniLP~31bf3856ad364e35~x86~hr-HR~6.0.6002.18156.cat,C:\Windows\servicing\Packages,.cat,7576,1728077499,terry
pyconfig.h,C:\Python312\include,.h,20927,1727343296,jo
logo.png,C:\Program Files\Discord\Windows Sidebar\Gadgets\RSSFeeds.Gadget,.png,6166,1635510948,terry
agt040b.dll,C:\Windows\msagent\intl,.dll,19456,1681214400,pat
11726.transistor.Paul+Jackson.pdf,C:\Users\Jo\Desktop\Papers\Papers7,.pdf,49392,1731537686,jo
desktop.ini,C:\Users\NetworkService\AppData\Local\Temporary Internet Files,.ini,67,1730769954,charlie
fcfg_web_types.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\modules\org\openoffice\TypeDetection\Types,.xcu,4287,1720914834,jo
2009-12-05_03a18248_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,5350,1733079934,terry
e2170_n_wvic110e.gif,C:\Program Files\Brother\BRHL2170\HTML\nug\images,.gif,8220,1661406948,charlie
e2170_n_wxpn002.gif,C:\Program Files\Brother\BRHL2170\HTML\nug\images,.gif,16062,1661406858,pat
msg_19.txt,C:\Python312\Lib\email\test\data,.txt,800,1603595238,pat
CalcWindowstate.xcu,C:\Program Files\Microsoft Teams\Microsoft Office\root\Office16\Basis\share\registry\data\org\openoffice\Office\UI,.xcu,18180,1709692410,pat
2009-12-06_0b7dd976_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12564,1733211816,terry
test_imageop.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,6859,1713498686,terry
test_libc.py,C:\Python312\Lib\ctypes\test,.py,922,1677298356,jo
idle.pyw,C:\Python312\Lib\idlelib,.pyw,685,1603595226,jo
x86_55e97a553f3b611ee419183cf89405c3_31bf3856ad364e35_8.0.6001.22956_none_d566f4ac66050f6d.manifest,C:\Windows\SoftwareDistribution\Download\17dd77db334b381135b35167e1657bbe,.manifest,707,1731869129,terry
dllhost.exe,C:\Windows\winsxs\x86_microsoft-Windows-com-surrogate_31bf3856ad364e35_6.0.6000.16386_none_41ed2cb9f696f0a2,.exe,7168,1635500702,terry
cgitb.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,12125,1713499082,charlie
w9krnl710b703xu.bin,C:\Users\All Users\AppData\Roaming\avg9\update\download,.bin,663,1732985311,jo
2009-12-07_0bf6b2f6_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1183,1733219734,terry
oovbaapi.rdb,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.rdb,1867776,1709577070,terry
