filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general,recency_score,size_logged,name_len,path_len,path_depth,valuable_ext,junk_ext
Alsea1.pdf,C:\Users\sarahramirez\Downloads\Web_Files,.pdf,1289748,1755804945.0,sarahramirez,govdoc_real,0,0,0,0,0.7341353743674874,14.069958183762537,10,41,4,0,0
dcdfdd0f.la,C:\Users\johnortiz\Dev\microbrowser\src\prefuse\data\expression\parser\node_modules\@babel\bin,.la,25252,1756154058.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7401506522014343,10.136700239527121,11,94,12,0,0
G0Sn6NiHmRbFHM_eghevLnK1G0PtimPfzOqpKJWfWTt9WgPT6je0kYsNRF0EuwoaZzQGJW8oQGV7VoGs3WCGAebqjtFYr4C5sih_UPD0D181_XbY37L7lHboc_d86j1ry4.docx,Z:\HR\Operations\Policies,.docx,49488,1756922853.0,synthetic_noise,long_name_injector,0,0,0,0,0.753751062382437,10.809505701639543,135,25,3,0,0
42dc7491.la,C:\Users\lauriemiller\source\repos\pallium-cms\docs\content\fields\.git\logs\refs\tags,.la,158802,1763784401.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9016159355699123,11.975419719304384,11,86,12,0,0
~1546652.rtf,C:\Users\ochoamatthew\Downloads\Email_Attachments,.rtf,335544,1760487928.0,ochoamatthew,govdoc_real,0,0,0,0,0.8239606589093411,12.72351135456641,12,49,4,0,0
Map.html,C:\Users\xcook\Desktop\Coding\ChceToHackathon\src\embed,.html,1476,1746375005.0,xcook,github_real,0,0,0,0,0.601986061510583,7.29776828253138,8,55,7,0,0
XCOR Review of Draft Space Flight Participant Guidelines Rev 3.docx,C:\Users\twest\Documents\Audit_Prep\Xcor,.docx,31457,1756146093.0,twest,govdoc_real,0,0,0,0,0.7400123152353908,10.356408601800588,67,40,5,0,0
wp-config.php,C:\Users\nancybaldwin\Desktop\Coding,.php,2598,1742579333.0,dev_injector,secret_injection,0,0,1,1,0.5613159041802283,7.8628820346414905,13,36,4,0,0
README.md,C:\Work\Projects\make-img-counter,.md,1041,1750510666.0,azure_agent,github_real,0,0,0,0,0.6535832031769582,6.948897222313312,9,33,3,0,0
ObjectCloner.java,C:\Users\nhart\Downloads\gatech-colorwar-master\CS 2340 Agent Simulation\src\util,.java,1184,1757632692.0,nhart,github_real,0,0,0,0,0.7667599635759841,7.077498053569231,17,81,7,0,0
EM Progress and 09 Budget Final.pptx,C:\Users\stephen73\OneDrive - Corp\Finance\Reporting,.pptx,1132462,1757445404.0,stephen73,govdoc_real,1,0,0,1,0.7632842094175369,13.939905464723937,36,52,5,0,0
CompCore_Alm.pptx,Z:\HR\Payroll\Cycles\2024,.pptx,3732930,1526790554.0,dwebster,govdoc_real,0,0,0,0,0.11595351955222467,15.132704273932697,17,25,4,0,0
4c1e7ad4.so,\\wsl$\Ubuntu\home\jeffrey99\projects\coq-bench.github.io\clean\Linux-x86_64-4.04.2-2.0.5\released\8.6\search-trees\.vscode\pylance\dist\server\pylance\resources,.so,108141,1705318583.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.33748910311832075,11.591200457309084,11,161,18,0,0
e62554d0.lib,D:\Build_Artifacts\aws-sdk-java\v9.5\aws-java-sdk-ec2\src\main\java\com\amazonaws\services\ec2\model\transform\obj\temp\host\bin,.lib,37375,1755322030.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7259740370358179,10.5287840661879,12,128,17,0,0
00cv0025_sobratti_opn.docx,Z:\HR\Recruiting\Reqs\2024\Docx\Sobratti,.docx,167772,1665740718.0,wjones,govdoc_real,0,0,0,0,0.2370755593095526,12.030367154228223,26,40,6,0,0
feature_review_with_statuses_spec.rb,C:\Users\theresa81\AppData\Local\Temp\git\shipment_tracker\spec\decorators,.rb,7150,1497099738.0,theresa81,github_real,0,0,0,0,0.10454089154962519,8.875007486048396,36,74,9,0,0
4505f360.pyi,C:\Users\georgesparks\Downloads\project-euler-master\problem_070\k8s\overlays\production\crds,.pyi,4210,1742068824.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5562613480066667,8.345455428161928,12,93,9,0,1
TreeBlockContext.java,\\wsl$\Debian\home\ptownsend\git\acide-0-8-release-2010-2011\acide\antlr,.java,1263,1737219698.0,ptownsend,github_real,0,0,0,0,0.5124313512442303,7.142036574706803,21,72,9,0,0
arrowsbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\simpress\toolbar,.xml,1430,1758547536.0,charlie,system_noise,0,0,0,0,0.7842032578453151,7.266128779556451,13,103,11,0,0
da85da81.tmp,C:\Users\stephenpadilla\Desktop\Code_Review\s2tbx-s2tbx-1.0.2\s2tbx-help\src\main\resources\doc\help\visat\.venv\Include\markupsafe,.tmp,178158,1750133695.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6485165256451003,12.090431688983301,12,131,15,0,1
Alternatives Discussion for the Web.docx,C:\Users\phillipbolton\Documents\Drafts,.docx,83886,1739557773.0,phillipbolton,govdoc_real,0,0,0,0,0.5326682682185393,11.337225934085149,40,39,4,0,0
m-312.pdf,Z:\Library\Docs,.pdf,52428,1760635455.0,dalebutler,govdoc_real,0,0,0,0,0.8271489289042993,10.867215152334905,9,15,2,0,0
local_settings.py,C:\Work\Projects\opensludge\doc,.py,3541,1753718413.0,dev_injector,secret_injection,0,0,1,1,0.700128079303092,8.17244681834278,17,31,4,0,0
USAIDSL_evaluationreport_final.docx,C:\Users\rodriguezevelyn\Desktop\Expenses\Receipts_Scanned,.docx,1782579,1752594020.0,rodriguezevelyn,govdoc_real,0,0,0,0,0.6830767391316591,14.393572311048889,35,58,5,0,0
voice_practice_WDKgIOB_j9lznqIuT1AoKq7yW91afY-L6fCh18vW-XmbrcTxGCbhTyfWqP-4UsUAVCYzJkoqYTbbJtK8y_ft3Oj7aIzqbqeatwjjF0k7WWj.xlsx,C:\Users\hweaver\Documents\GitHub\worker-dom\demo,.xlsx,27294,1533291714.0,synthetic_noise,long_name_injector,0,0,0,0,0.11879313497727571,10.214458814215858,127,49,6,0,0
ClipStackTest.cpp,\\wsl$\Ubuntu\home\robertluna\projects\skia\tests,.cpp,42846,1743044614.0,robertluna,github_real,0,0,0,0,0.5660033369357058,10.665390909906383,17,49,8,0,0
refactor.py,C:\Python312\Lib\lib2to3,.py,19609,1755888947.0,pat,system_noise,0,0,0,0,0.7355737933922587,9.883794919190391,11,24,3,0,0
auth.json,C:\Users\jgarcia\Desktop\Coding\config,.json,3111,1755246364.0,dev_injector,secret_injection,0,0,1,1,0.7247116848912413,8.043020885298283,9,38,5,0,0
getPhoto.php,C:\Users\johnhuff\AppData\Local\Temp\git\AmigoInvisible\_bd_\php,.php,242,1748521916.0,johnhuff,github_real,0,0,0,0,0.6277109545513861,5.493061443340548,12,64,9,0,0
README.md,C:\Users\jameshuerta\AppData\Local\Packages\Canonical\rootfs\home\jameshuerta\tuxedoneko,.md,2234,1754505807.0,jameshuerta,github_real,0,0,0,0,0.7125846778974224,7.711996507047669,9,88,10,0,0
rst2xml.py,C:\Users\lweaver\Dev\deploy\.venv\bin,.py,619,1747880874.0,lweaver,github_real,0,0,0,0,0.6198024768750352,6.429719478039138,10,37,6,0,0
b512d861.dll,C:\Users\thorntonashley\Desktop\Coding\RxJS-1\src\operators\docker\layers\cache,.dll,25316,1745521592.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5923365000245681,10.139231385826076,12,79,10,0,0
BibleOTtable7.docx,C:\Users\meyerrichard\Desktop\Writing,.docx,125829,1761827803.0,meyerrichard,govdoc_real,0,0,0,0,0.8538520964957922,11.742687068586013,18,37,4,0,0
dump.sql,C:\Users\nicole33\source\repos\jenadin-test\tests\_data,.sql,5673,1462412182.0,nicole33,github_real,0,0,0,0,0.09375963897163633,8.643649615368796,8,55,7,1,0
cbfb9588.so,C:\Users\biancasolomon\Downloads\ro_core-master\src\server\scripts\EasternKingdoms\SunwellPlateau\.git\logs\refs\remotes\origin,.so,6988,1743675089.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5724813466585313,8.85209276347713,11,127,14,0,0
ContaHidrometroTableModel.java,C:\Users\stephenpadilla\Documents\GitHub\acal\src\TableModel,.java,305,1607093578.0,stephenpadilla,github_real,0,0,0,0,0.16453448870046775,5.723585101952381,30,60,7,0,0
README.md,C:\Users\lynchjaclyn\Documents\GitHub\latest-wordpress-applescript,.md,3384,1757273496.0,lynchjaclyn,github_real,0,0,0,0,0.7601215037447843,8.127109185346375,9,66,5,0,0
C__PROGRAM FILES_MOZILLA FIREFOX_FIREFOX.EXE.ndb_ndb.bak,C:\Users\All Users\AppData\Roaming\avg9\IDS\profile,.bak,9472,1754374363.0,charlie,system_noise,0,0,0,0,0.710474499685574,9.156200925875535,56,51,7,0,0
Schiller testimony - final FORMATTED.docx,Z:\RnD\Experiments\2025,.docx,31457,1739777116.0,jason47,govdoc_real,0,0,0,0,0.5346490782219948,10.356408601800588,41,23,3,0,0
Logging-oooimprovement.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\modules\org\openoffice\Office\Logging,.xcu,422,1668727319.0,charlie,system_noise,0,0,0,0,0.24252066268586514,6.0473721790462776,26,106,12,0,0
prod_cost_MSPMC_releases_043006.doc,Z:\Marketing\Campaigns\2024\Assets,.doc,293601,1655614532.0,rgeorge,govdoc_real,0,0,0,0,0.220304896499871,12.589980387688398,35,34,4,0,0
sequel_spec.rb,C:\Users\christopherlong\Documents\GitHub\que\spec\adapters,.rb,1661,1763028839.0,christopherlong,github_real,0,0,0,0,0.882551449074982,7.415776975415394,14,59,7,0,0
fbf2de33.pyd,C:\Work\Projects\hid_bootloader\firmware\hid_bootloader\src\config\target\classes\org\apache\util,.pyd,71479,1490868027.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.10242500255112502,11.177172969273364,12,97,12,0,1
Daubert order - eggleston.wpd,Z:\Shared\Collaboration\Mercury\Order,.wpd,262144,1493534360.0,xclark,govdoc_real,0,0,0,0,0.10331974302162546,12.476653064769005,29,37,4,0,0
wp-config.php,C:\Users\scottcampbell\Desktop\Coding\config,.php,2225,1756417148.0,dev_injector,secret_injection,0,0,1,1,0.7447492767175261,7.70796153183549,13,44,5,0,0
private.key,C:\Users\sanchezkenneth\Downloads\Distribution-master\plugin\exo\Tests\Library\Model\cmake\build\generated\lib\static,.key,4782,1757497328.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7642446715163181,8.472823243680297,11,117,14,1,0
9e26316f.map,C:\Users\trevinokatherine\AppData\Local\Temp\git\Event_Resources\.github\ISSUE_TEMPLATE\.vscode\settings\bin\debug_adapter,.map,146722,1609870221.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.16695309318484036,11.896301734391395,12,122,13,0,1
06-20856-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,262144,1749196081.0,collinsvirginia,govdoc_real,0,1,0,1,0.6362487599494318,12.476653064769005,17,31,5,0,0
00-3139.cvr.doc,Z:\HR\Recruiting\Reqs\2025,.doc,167772,1758848367.0,lisa70,govdoc_real,0,1,0,1,0.7901138953088566,12.030367154228223,15,26,4,0,0
requirements.txt,C:\Users\sysadmin\OneDrive - Corp\Backups\Code\fis-yii2-demo\vendor\yiisoft\yii2\web\.git\logs\refs\pack,.txt,24746,1739979537.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5364901874913781,10.11645954852884,16,104,14,0,0
font.css,C:\Work\Projects\netrunner-welcome\src\data\css,.css,742,1765542845.0,paul85,github_real,0,0,0,0,0.9493432249342276,6.610696044717759,8,47,6,0,0
.env.local,C:\Users\robertsonmichelle\Downloads\ArabicePubReader-master,.local,2785,1758399503.0,dev_injector,secret_injection,0,0,1,1,0.7813270950713983,7.932362154339751,10,60,4,0,0
454fw1.docx,C:\Users\patriciamiranda\Documents\Drafts,.docx,125829,1748665548.0,patriciamiranda,govdoc_real,0,0,0,0,0.6295106847940831,11.742687068586013,11,41,4,0,0
opn.pdf,C:\Users\twest\Downloads\Reading_List,.pdf,41943,1742693893.0,twest,govdoc_real,0,0,0,0,0.5624628094742665,10.644090674252368,7,37,4,0,0
42266R01.docx,C:\Users\patriciawalsh\Documents\Drafts,.docx,2600468,1765124801.0,patriciawalsh,govdoc_real,0,0,0,0,0.9375446218886644,14.771202371339747,13,39,4,0,0
reports.doc,C:\Users\wjones\Desktop\Expenses\Receipts_Scanned\Reports,.doc,20971,1534863785.0,wjones,govdoc_real,0,0,0,0,0.11950079995925697,9.950943493692423,11,57,6,0,0
RPT145784185.pdf,Z:\Library\Docs,.pdf,20971,1743804125.0,racheldavis,govdoc_real,0,0,0,0,0.5738254896171995,9.950943493692423,16,15,2,0,0
Vol 2. No 1.final.docx,Z:\Public\Transfer,.docx,104857,1561281248.0,larsenbrian,govdoc_real,0,0,0,0,0.13279414374457385,11.56036233289485,22,18,2,0,0
.gitignore,C:\Work\Projects\magento2_wk\vendor\magento\magento2-base\dev\tests\api-functional\_files\Magento\TestModuleMSC\Model\target\test-classes\com\app\internal,,23530,1657698511.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.2235595450486697,10.066073979755881,10,154,18,0,0
04-31092-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,41943,1646224491.0,lelaurie,govdoc_real,0,0,0,0,0.20674313422316143,10.644090674252368,17,31,5,0,0
ObjectPersister.php,C:\Users\nicole33\source\repos\skeleton-mapper\tests\Doctrine\SkeletonMapper\Tests\MongoDBImplementation,.php,1041,1747568440.0,nicole33,github_real,0,0,0,0,0.6160197963946746,6.948897222313312,19,104,10,0,0
.env.production,C:\Users\lweaver\AppData\Local\config,.production,1689,1738499063.0,dev_injector,secret_injection,0,0,1,1,0.5233101951880984,7.432483807917119,15,37,5,0,0
private.key,C:\Users\anthony84\Desktop\Coding\evenements\bdxtechdaystour2015\API-Hour-AspNet5\Sources\src\Swashbuckle\Swagger\Annotations\obj\project.assets\native,.key,25943,1740880524.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5448412880230492,10.163695647987154,11,151,15,1,0
02612a74.bin,C:\Users\gabriel78\Documents\GitHub\coq-bench.github.io\clean\Linux-x86_64-4.02.3-2.0.6\released\8.4.5\quicksort-complexity\cmake\CMakeFiles\bin,.bin,295541,1753178379.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6918335147926471,12.596566237708192,12,144,13,0,0
ked1032.tmp,C:\Users\chelseakline\OneDrive - Corp\Backup\Laptop,.tmp,20971,1756042767.0,chelseakline,govdoc_real,0,0,0,0,0.7382224135195828,9.950943493692423,11,51,5,0,1
class.Linux.inc.php,\\wsl$\Debian\home\williamshenry\git\a2billing-1.9.4-untar\admin\phpsysinfo\includes\os,.php,17928,1516786498.0,williamshenry,github_real,0,0,0,0,0.11183966164501999,9.794174792595427,19,87,11,0,0
package.json,C:\Users\jackie45\Desktop\Coding\cepdb\api\v1\cmake\external\project\bin,.json,19428,1758333543.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.780052328510371,9.874522074243114,12,72,11,0,0
VTFM200.chp,C:\Users\qsteele\Documents\Client_Work\Stark,.chp,62914,1737541730.0,qsteele,govdoc_real,0,0,0,0,0.5151268697565022,11.049539888026068,11,44,5,0,0
id_rsa,C:\Users\melissa84\Desktop\Code_Review\llib\src\arc\zpaq\dump,,49830,1742172788.0,dev_injector,secret_injection,0,0,1,1,0.5572833018653934,10.816392559306074,6,61,9,0,0
"Schwab v Philip Morris, et al, No. 04-CV-1945 Mem & Order.docx",Z:\HR\Recruiting\Reqs\2023\Order\Schwab,.docx,1268776,1735024767.0,susancastaneda,govdoc_real,0,0,0,0,0.49478454632347363,14.05356400233398,62,39,6,0,0
strmfilt.dll,C:\Windows\$NtUninstallKB970430$,.dll,75776,1759337646.0,charlie,system_noise,0,0,0,0,0.7999197645167706,11.235550095507087,12,32,2,0,0
key.pem,C:\Users\vpowers\AppData\Local\Packages\Canonical\rootfs\home\vpowers\FoD\src\player\dump,.pem,69634,1687138756.0,dev_injector,secret_injection,0,0,0,0,0.28252281405766727,11.151022593487193,7,89,13,1,0
CES94-1.fnl,C:\Users\moniquecarter\Desktop\Temporary,.fnl,199229,1579062501.0,moniquecarter,govdoc_real,0,0,0,0,0.14354178120684966,12.20221521520287,11,40,4,0,0
1c43130e.suo,C:\Users\db_admin\Desktop\Coding\ReadXplorer\readxplorer-tools-transcriptionanalyses\src\main\java\de\cebitec\readxplorer\transcriptionanalyses\wizard\.vscode\settings\bin\debug_adapter,.suo,73898,1753393296.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6951108421421264,11.210454575045008,12,185,18,0,0
config.yml,C:\Users\lozanostephanie\Desktop\Coding,.yml,1244,1755506550.0,dev_injector,secret_injection,0,0,1,1,0.7290709408496812,7.126890808898808,10,39,4,0,0
safe_exec.py,C:\Users\sysadmin\Desktop\Scripts\Maintenance\common\lib\capa\capa\safe_exec,.py,6279,1754058932.0,sysadmin,github_real,0,0,0,0,0.7054612489795912,8.745125259462244,12,76,10,0,0
Payroll_Control_File.xls,C:\Users\ybrown\Documents\HR\Payroll\Controls,.xls,31457,1737960185.0,ybrown,chatGPT_HR,1,0,0,1,0.5186721394559649,10.356408601800588,24,45,6,0,0
matrix_store.cpp,C:\Users\langkaitlyn\source\repos\FlashX\matrix,.cpp,11850,1746140031.0,langkaitlyn,github_real,0,0,0,0,0.5992979798834961,9.380167531188448,16,47,6,0,0
snapshot.c,Z:\IT_Admin\Tools\extendwork\lib\cocos2d-x\scripting\lua\cocos2dx_support,.c,11451,1743133366.0,backup_svc,github_real,0,0,0,0,0.5669063662887447,9.345919666218006,10,73,8,0,0
fs_golden_nematode_08.indd,C:\Users\michael53\OneDrive - Corp\Work\Misc\Golden,.indd,41943,1647921797.0,michael53,govdoc_real,0,0,0,0,0.20906948545935186,10.644090674252368,26,51,6,0,0
.gitignore,C:\Users\matthewcooley\source\repos\pyws-fablab-lisbon\contribs\luis_mp\.git\refs\heads\main,,14452,1749054314.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6344341551860224,9.578657284448841,10,92,11,0,0
build_ext.py,C:\Python312\Lib\distutils\command,.py,32741,1528266886.0,terry,system_noise,0,0,0,0,0.11658638179524648,10.396413936414287,12,34,4,0,0
agentsr.dll,C:\Windows\msagent,.dll,44032,1465280727.0,pat,system_noise,0,0,0,0,0.09456614322825047,10.692694631790944,11,18,2,0,0
ForwardDistributionAgentMBeanTest.java,C:\Jenkins\workspace\sling_Build\contrib\extensions\distribution\core\src\test\java\org\apache\sling\distribution\monitor\impl,.java,3984,1610227316.0,gitlab_runner,github_real,0,0,0,0,0.16726931214271884,8.290292591224315,38,126,16,0,0
Clear Day.htm,C:\Program Files\Common Files\Microsoft Shared\Stationery,.htm,276,1759669772.0,jo,system_noise,0,0,0,0,0.8067159202685533,5.6240175061873385,13,57,4,0,0
ab3d2eaa.dll,C:\inetpub\wwwroot\Proyecto\application\libraries\target\test-classes\org\apache\util,.dll,924267,1714968691.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.3763564289193015,13.73675735185944,12,85,10,0,0
debug.py,C:\Users\aws_svc\Dev\tiddlyweb\test\other\tiddlyweb\serializations,.py,701,1744323828.0,aws_svc,github_real,0,0,0,0,0.5793036496791235,6.553933404025811,8,66,8,0,0
FINAL_839.docx,C:\Users\wmartinez\Documents\Drafts\Final\Docx,.docx,1468006,1740797809.0,wmartinez,govdoc_real,0,0,0,0,0.5440637932049682,14.1994162565376,14,46,6,0,0
msadrh15.dll,C:\Windows\system32\dllcache,.dll,57344,1766774302.0,charlie,system_noise,0,0,0,0,0.9858913372426767,10.956840934798622,12,28,3,0,0
88cv2181 dunkard mining co v mon river towing oct.pdf,Z:\HR\Recruiting\Reqs\2024\Towing,.pdf,20971,1696852141.0,marygonzalez,govdoc_real,0,0,0,0,0.30945115703145865,9.950943493692423,53,33,5,0,0
CHANGELOG.md,C:\Work\Projects\ethereumjs-vm\packages\client,.md,13264,1763214052.0,tbell,github_real,0,0,0,0,0.8871497972237072,9.49288426657184,12,46,5,0,0
credentials.xml,C:\Users\miranda56\Desktop\Coding\microblog\.venv\Include\pkg_resources\_vendor,.xml,105641,1634371695.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.19183659726550728,11.5678112984545,15,79,9,0,0
Client.java,C:\Work\Projects\camel\examples\camel-example-cxf\src\main\java\org\apache\camel\example\cxf\jaxrs,.java,2440,1764458381.0,michaelmcmillan,github_real,0,0,0,0,0.9193306319153314,7.80016307039296,11,98,14,0,0
wp-config.php,\\wsl$\Debian\home\deploy\backend,.php,1373,1763056466.0,dev_injector,secret_injection,0,0,1,1,0.8832343270298327,7.2254814727822945,13,33,6,0,0
payroll burden calc.xlsx,C:\Users\kristenmartin\Documents\Finance\Payroll,.xlsx,524288,1741730260.0,kristenmartin,chatGPT_finance,1,0,0,1,0.5529591273850483,13.169798337985775,24,48,5,0,0
PRAR5_Description.doc,Z:\HR\Recruiting\Reqs\2024\Description,.doc,524288,1753085951.0,hansondustin,govdoc_real,0,1,0,1,0.6904335393242031,13.169798337985775,21,38,5,0,0
8607735b.mo,C:\Users\lauriemiller\source\repos\rails\activerecord\test\cases\node_modules\@babel\bin,.mo,119105,1749569635.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6410803065094065,11.687769131908224,11,88,11,0,0
GelaA01AB.pdf,C:\Users\andrea41\Documents\Reference\PDFs,.pdf,10485,1739771432.0,andrea41,govdoc_real,0,0,0,0,0.5345975620886518,9.257796313132479,13,42,5,0,0
ControllerForm.php,C:\Users\fhill\source\repos\pi1_ls\module\Controller\src\Controller\Form,.php,682,1754702766.0,fhill,github_real,0,0,0,0,0.7157701903777118,6.52649485957079,18,72,10,0,0
settings.py,C:\Users\joadams\AppData\Local\Packages\Canonical\rootfs\home\joadams\intellij-community\java\java-tests\testData\refactoring\moveMembers\enumConstant\before\__pycache__\v3.11\,.py,66476,1656485080.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.22165287708751943,11.104611302157315,11,176,20,0,0
17f25d96.pyd,C:\Users\ofowler\Desktop\Code_Review\libtourmaline\include\tour\obj\Debug\net6.0\native,.pyd,53123,1736827414.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5091856700917972,10.880384082520141,12,87,11,0,1
textblock.cpp,C:\Users\montoyaantonio\Desktop\Code_Review\umbrello-behlingc\umbrello\codegenerators,.cpp,12390,1755474612.0,montoyaantonio,github_real,0,0,0,0,0.7285330178205053,9.424725681616493,13,85,7,0,0
04-40949.0.wpd,Z:\Shared\Collaboration\Orion,.wpd,20971,1750401586.0,cynthiaatkinson,govdoc_real,0,0,0,0,0.6521089923588524,9.950943493692423,14,29,3,0,0
accounts.dump,C:\Users\kevin41\Desktop\Coding\espresso\Http,.dump,21035,1742928841.0,dev_injector,secret_injection,0,0,1,1,0.5648296907555652,9.953990534709234,13,45,6,0,0
RPT145785141.pdf,C:\Users\admin\Desktop\Scripts\Maintenance,.pdf,31457,1747145612.0,admin,govdoc_real,0,0,0,0,0.6109734836423164,10.356408601800588,16,42,5,0,0
list.css,C:\Users\davidmay\Dev\angular\src\app\modules\main\list,.css,100,1744993330.0,davidmay,github_real,0,0,0,0,0.5865169178774025,4.61512051684126,8,55,9,0,0
mimetypes.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,18777,1749700464.0,terry,system_noise,0,0,0,0,0.6427898448988218,9.840441250818493,12,83,8,0,0
Invoice-DRN-List.xlsx,C:\Users\collinsvirginia\Desktop\Expenses\Receipts_Scanned,.xlsx,62914,1753678513.0,collinsvirginia,govdoc_real,1,0,0,1,0.6995084431551903,11.049539888026068,21,58,5,0,0
YamlLoader.php,C:\Users\gguerrero\Downloads\ZenMagick-master\src\ZenMagick\ZenMagickBundle\DependencyInjection\Loader,.php,2468,1752036943.0,gguerrero,github_real,0,0,0,0,0.6749327234226673,7.81156848934518,14,102,9,0,0
big5.py,C:\Python312\Lib\encodings,.py,1058,1636070753.0,jo,system_noise,0,0,0,0,0.1938400382167781,6.9650803456014065,7,26,3,0,0
data.sqlite,\\wsl$\Ubuntu\home\cloud_user\projects\VirtualRadarSource2.0.2\VirtualRadar.WebSite\Site\Reports,.sqlite,144338,1739902355.0,dev_injector,secret_injection,0,0,1,1,0.5357866890749279,11.879919978515803,11,96,10,0,0
24063.docx,C:\Users\marygonzalez\Documents\Drafts\Docx,.docx,146800,1658515584.0,marygonzalez,govdoc_real,0,0,0,0,0.22486200249709767,11.896833207128452,10,43,5,0,0
0e6eed3c.ilk,C:\Users\olittle\AppData\Local\Temp\git\rockbox4linux\firmware\export\.git\info\pack,.ilk,44050,1748459831.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.626936201786462,10.693103332582247,12,84,12,0,0
NIDDK 09 CJ Complete FINAL to printer Jan 28 2025 v 2.docx,Z:\HR\Payroll\Cycles\2023\Complete,.docx,115343,1503648984.0,jason47,govdoc_real,0,0,0,0,0.1068609008569122,11.65567424664436,58,34,5,0,0
private.key,C:\Jenkins\workspace\zabbix-patches_Build\zabbix-3.0\ZBXNEXT-4640\vendor\composer\__pycache__\v3.11\,.key,56715,1712197462.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.3643079077388837,10.94581163685745,11,100,10,1,0
Dockerfile,C:\Users\backup_svc\OneDrive - Corp\Backups\Code\contextkit\libcontextsubscriber\cli\.vscode\settings\out\client,,85786,1743797189.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5737530781508784,11.359622758844958,10,112,12,0,0
CzcxZM7iYi1NA-OfzoUzg4p5LsDBHgcVf4RfhPu4N6KhdVR9ZKqzFzAbQDywzFWlvgOIAreq_fFUpf2qg0yimd8xc_Pt7Nqr-7q18i_9r5phnpr.png,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1,.png,31644,1757487233.0,synthetic_noise,long_name_injector,0,0,0,0,0.7640577504192856,10.362335437209406,115,79,7,0,0
requirements.txt,C:\Work\Projects\studioawak\wp-content\themes\visia\js\build\intermediates\asm_instrumented_classes\debug\internal,.txt,3674,1766623688.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9812709674480409,8.209308411646937,16,114,12,0,0
2030l2_40_50_70_u_cccc001.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_asia\images,.gif,29103,1759154289.0,charlie,system_noise,0,0,0,0,0.7962166378828394,10.278630900757904,29,53,6,0,0
9f32lac2_nm5Dl4ZD7urzj7S_fFQUwiW6cy_4nLo7_UdhRo3Hg7S65RsH8V8YorIyuEPGaOxwYSWouxe4.pdf,C:\Users\vlong\Dev\anznn\features,.pdf,48529,1758552127.0,synthetic_noise,long_name_injector,0,0,0,0,0.7842927958792197,10.789937442399262,85,33,5,0,0
Dl22.xlsx,Z:\Public\Transfer\Xlsx,.xlsx,73400,1757509984.0,michael53,govdoc_real,0,0,0,0,0.7644791418595577,11.203692838488003,9,23,3,0,0
PMDS_KEFJ2_CENTENNIAL_ALL_TABS_CVR.pdf,C:\Users\wilsoncaitlin\Documents\HR\Talent_Acquisition\Candidates\Pmds,.pdf,262144,1752206146.0,wilsoncaitlin,govdoc_real,0,0,0,0,0.6773857258485761,12.476653064769005,38,70,7,0,0
account_test.rb,C:\Users\ofowler\Downloads\kickstarter_stripe-master\test\stripe,.rb,1160,1761967749.0,ofowler,github_real,0,0,0,0,0.8570997365837025,7.057036981697891,15,64,6,0,0
e1419193.dll,C:\Users\melissabarry\Desktop\Code_Review\CodeLibrary\The_Standard_C_Library\.venv\Scripts\jinja2,.dll,32098,1742122477.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5567882821914456,10.376580155984879,12,97,9,0,0
